# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,fitexfilter:category_manu,fitexfilter:meanSubIntSpect_by_rtiCnt,fitexfilter:reject_code,fitexfilter:collection
1335,2012-12-12 18:00:00,2012-12-12 20:00:00,wal,None,,2,guc_wal_20121101_20130501,None,,2,guc_wal_20121101_20130501
1336,2012-12-12 20:00:00,2012-12-12 22:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,3,guc_wal_20121101_20130501
1337,2012-12-12 22:00:00,2012-12-13 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,3,guc_wal_20121101_20130501
1338,2012-12-13 12:00:00,2012-12-13 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1339,2012-12-13 14:00:00,2012-12-13 16:00:00,wal,mstid,0.018505841460160318,0,guc_wal_20121101_20130501,mstid,0.005541771106005298,0,guc_wal_20121101_20130501
1340,2012-12-13 16:00:00,2012-12-13 18:00:00,wal,mstid,0.011108234555866,0,guc_wal_20121101_20130501,mstid,0.0056457755123670034,0,guc_wal_20121101_20130501
1341,2012-12-13 18:00:00,2012-12-13 20:00:00,wal,mstid,0.002657112900967227,0,guc_wal_20121101_20130501,mstid,0.006343649832211145,0,guc_wal_20121101_20130501
1342,2012-12-13 20:00:00,2012-12-13 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1343,2012-12-13 22:00:00,2012-12-14 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1344,2012-12-14 12:00:00,2012-12-14 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1345,2012-12-14 14:00:00,2012-12-14 16:00:00,wal,mstid,0.02425289433121361,0,guc_wal_20121101_20130501,mstid,0.024724432873266845,0,guc_wal_20121101_20130501
1346,2012-12-14 16:00:00,2012-12-14 18:00:00,wal,mstid,0.025511759872320752,0,guc_wal_20121101_20130501,mstid,0.041026020214639726,0,guc_wal_20121101_20130501
1347,2012-12-14 18:00:00,2012-12-14 20:00:00,wal,mstid,0.0005741975216564396,0,guc_wal_20121101_20130501,mstid,0.015683882297356212,0,guc_wal_20121101_20130501
1348,2012-12-14 20:00:00,2012-12-14 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1349,2012-12-14 22:00:00,2012-12-15 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1350,2012-12-15 12:00:00,2012-12-15 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1351,2012-12-15 14:00:00,2012-12-15 16:00:00,wal,mstid,0.006208422491380693,0,guc_wal_20121101_20130501,mstid,0.0032228676387164633,0,guc_wal_20121101_20130501
1352,2012-12-15 16:00:00,2012-12-15 18:00:00,wal,mstid,0.00549521800855838,0,guc_wal_20121101_20130501,mstid,0.014240605259206642,0,guc_wal_20121101_20130501
1353,2012-12-15 18:00:00,2012-12-15 20:00:00,wal,mstid,0.0006707023315748682,0,guc_wal_20121101_20130501,mstid,0.00029113257978375724,0,guc_wal_20121101_20130501
1354,2012-12-15 20:00:00,2012-12-15 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1355,2012-12-15 22:00:00,2012-12-16 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1356,2012-12-16 12:00:00,2012-12-16 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1357,2012-12-16 14:00:00,2012-12-16 16:00:00,wal,mstid,0.022629791472266778,0,guc_wal_20121101_20130501,mstid,0.022738855221293104,0,guc_wal_20121101_20130501
1358,2012-12-16 16:00:00,2012-12-16 18:00:00,wal,mstid,0.01691879197923936,0,guc_wal_20121101_20130501,mstid,0.03830646287077112,0,guc_wal_20121101_20130501
1359,2012-12-16 18:00:00,2012-12-16 20:00:00,wal,mstid,0.006289121662951732,0,guc_wal_20121101_20130501,mstid,0.014784645245321481,0,guc_wal_20121101_20130501
1360,2012-12-16 20:00:00,2012-12-16 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1361,2012-12-16 22:00:00,2012-12-17 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1362,2012-12-17 12:00:00,2012-12-17 14:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1363,2012-12-17 14:00:00,2012-12-17 16:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.030632111981329598,0,guc_wal_20121101_20130501
1364,2012-12-17 16:00:00,2012-12-17 18:00:00,wal,mstid,0.00618732784741985,0,guc_wal_20121101_20130501,mstid,0.010898119575970143,0,guc_wal_20121101_20130501
1365,2012-12-17 18:00:00,2012-12-17 20:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.0137162056915983,0,guc_wal_20121101_20130501
1366,2012-12-17 20:00:00,2012-12-17 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1367,2012-12-17 22:00:00,2012-12-18 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1368,2012-12-18 12:00:00,2012-12-18 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1369,2012-12-18 14:00:00,2012-12-18 16:00:00,wal,mstid,0.006095602887637148,0,guc_wal_20121101_20130501,mstid,0.01645214199427995,0,guc_wal_20121101_20130501
1370,2012-12-18 16:00:00,2012-12-18 18:00:00,wal,quiet,-0.0010214043363651556,0,guc_wal_20121101_20130501,mstid,0.004759272515770095,0,guc_wal_20121101_20130501
1371,2012-12-18 18:00:00,2012-12-18 20:00:00,wal,mstid,0.008814312635248149,0,guc_wal_20121101_20130501,mstid,0.008556581013601907,0,guc_wal_20121101_20130501
1372,2012-12-18 20:00:00,2012-12-18 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1373,2012-12-18 22:00:00,2012-12-19 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1374,2012-12-19 12:00:00,2012-12-19 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1375,2012-12-19 14:00:00,2012-12-19 16:00:00,wal,mstid,0.01032643217025178,0,guc_wal_20121101_20130501,mstid,0.004926740511774758,0,guc_wal_20121101_20130501
1376,2012-12-19 16:00:00,2012-12-19 18:00:00,wal,mstid,0.03415217314176817,0,guc_wal_20121101_20130501,mstid,0.054054300254227104,0,guc_wal_20121101_20130501
1377,2012-12-19 18:00:00,2012-12-19 20:00:00,wal,mstid,0.008157689342342596,0,guc_wal_20121101_20130501,mstid,0.015393479848780405,0,guc_wal_20121101_20130501
1378,2012-12-19 20:00:00,2012-12-19 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1379,2012-12-19 22:00:00,2012-12-20 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1380,2012-12-20 12:00:00,2012-12-20 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1381,2012-12-20 14:00:00,2012-12-20 16:00:00,wal,mstid,0.004242062992960253,0,guc_wal_20121101_20130501,mstid,0.0051245301903883505,0,guc_wal_20121101_20130501
1382,2012-12-20 16:00:00,2012-12-20 18:00:00,wal,quiet,-0.0007415691963085769,0,guc_wal_20121101_20130501,mstid,0.008594473649922864,0,guc_wal_20121101_20130501
1383,2012-12-20 18:00:00,2012-12-20 20:00:00,wal,mstid,0.003778051069536413,0,guc_wal_20121101_20130501,mstid,0.010873425840690079,0,guc_wal_20121101_20130501
1384,2012-12-20 20:00:00,2012-12-20 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1385,2012-12-20 22:00:00,2012-12-21 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1386,2012-12-21 12:00:00,2012-12-21 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1387,2012-12-21 14:00:00,2012-12-21 16:00:00,wal,mstid,0.0060781424573355695,0,guc_wal_20121101_20130501,mstid,0.012506339279726626,0,guc_wal_20121101_20130501
1388,2012-12-21 16:00:00,2012-12-21 18:00:00,wal,mstid,0.0016666542296879811,0,guc_wal_20121101_20130501,mstid,0.011769166537110694,0,guc_wal_20121101_20130501
1389,2012-12-21 18:00:00,2012-12-21 20:00:00,wal,mstid,0.01139157044349042,0,guc_wal_20121101_20130501,mstid,0.02671392755603066,0,guc_wal_20121101_20130501
1390,2012-12-21 20:00:00,2012-12-21 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1391,2012-12-21 22:00:00,2012-12-22 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1392,2012-12-22 12:00:00,2012-12-22 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1393,2012-12-22 14:00:00,2012-12-22 16:00:00,wal,mstid,0.026986226991511073,0,guc_wal_20121101_20130501,mstid,0.025688715860080587,0,guc_wal_20121101_20130501
1394,2012-12-22 16:00:00,2012-12-22 18:00:00,wal,mstid,0.03517853789098842,0,guc_wal_20121101_20130501,mstid,0.045694153768168315,0,guc_wal_20121101_20130501
1395,2012-12-22 18:00:00,2012-12-22 20:00:00,wal,mstid,0.011100516414010761,0,guc_wal_20121101_20130501,mstid,0.015100186628035594,0,guc_wal_20121101_20130501
1396,2012-12-22 20:00:00,2012-12-22 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1397,2012-12-22 22:00:00,2012-12-23 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1398,2012-12-23 12:00:00,2012-12-23 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1399,2012-12-23 14:00:00,2012-12-23 16:00:00,wal,mstid,0.0005854450530526719,0,guc_wal_20121101_20130501,mstid,0.0013689611056079602,0,guc_wal_20121101_20130501
1400,2012-12-23 16:00:00,2012-12-23 18:00:00,wal,quiet,-0.0014455956383460265,0,guc_wal_20121101_20130501,quiet,-0.0019744966777033046,0,guc_wal_20121101_20130501
1401,2012-12-23 18:00:00,2012-12-23 20:00:00,wal,mstid,0.005625167746078263,0,guc_wal_20121101_20130501,mstid,0.00963982302017895,0,guc_wal_20121101_20130501
1402,2012-12-23 20:00:00,2012-12-23 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1403,2012-12-23 22:00:00,2012-12-24 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1404,2012-12-24 12:00:00,2012-12-24 14:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1405,2012-12-24 14:00:00,2012-12-24 16:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.015054608849729707,0,guc_wal_20121101_20130501
1406,2012-12-24 16:00:00,2012-12-24 18:00:00,wal,mstid,0.0020477228769021395,0,guc_wal_20121101_20130501,mstid,0.006491207934108843,0,guc_wal_20121101_20130501
1407,2012-12-24 18:00:00,2012-12-24 20:00:00,wal,mstid,0.008552957640389951,0,guc_wal_20121101_20130501,mstid,0.010414169362442645,0,guc_wal_20121101_20130501
1408,2012-12-24 20:00:00,2012-12-24 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1409,2012-12-24 22:00:00,2012-12-25 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1410,2012-12-25 12:00:00,2012-12-25 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1411,2012-12-25 14:00:00,2012-12-25 16:00:00,wal,mstid,0.003103673561183757,0,guc_wal_20121101_20130501,mstid,0.017196543458861888,0,guc_wal_20121101_20130501
1412,2012-12-25 16:00:00,2012-12-25 18:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.03833874034424278,0,guc_wal_20121101_20130501
1413,2012-12-25 18:00:00,2012-12-25 20:00:00,wal,mstid,0.00685579039336072,0,guc_wal_20121101_20130501,mstid,0.014695832807899153,0,guc_wal_20121101_20130501
1414,2012-12-25 20:00:00,2012-12-25 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1415,2012-12-25 22:00:00,2012-12-26 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1416,2012-12-26 12:00:00,2012-12-26 14:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1417,2012-12-26 14:00:00,2012-12-26 16:00:00,wal,mstid,0.0008541019180677681,0,guc_wal_20121101_20130501,quiet,-0.005374492529288613,0,guc_wal_20121101_20130501
1418,2012-12-26 16:00:00,2012-12-26 18:00:00,wal,mstid,0.003205402574869965,0,guc_wal_20121101_20130501,mstid,0.02908015588539266,0,guc_wal_20121101_20130501
1419,2012-12-26 18:00:00,2012-12-26 20:00:00,wal,mstid,0.000985370955423972,0,guc_wal_20121101_20130501,mstid,0.010142478100165905,0,guc_wal_20121101_20130501
1420,2012-12-26 20:00:00,2012-12-26 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1421,2012-12-26 22:00:00,2012-12-27 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1422,2012-12-27 12:00:00,2012-12-27 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1423,2012-12-27 14:00:00,2012-12-27 16:00:00,wal,mstid,0.0023548953858883227,0,guc_wal_20121101_20130501,mstid,0.0027281449700970895,0,guc_wal_20121101_20130501
1424,2012-12-27 16:00:00,2012-12-27 18:00:00,wal,mstid,0.004024610063896957,0,guc_wal_20121101_20130501,mstid,0.004565281465775502,0,guc_wal_20121101_20130501
1425,2012-12-27 18:00:00,2012-12-27 20:00:00,wal,mstid,0.009178098977145138,0,guc_wal_20121101_20130501,mstid,0.012170710926805935,0,guc_wal_20121101_20130501
1426,2012-12-27 20:00:00,2012-12-27 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1427,2012-12-27 22:00:00,2012-12-28 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1428,2012-12-28 12:00:00,2012-12-28 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1429,2012-12-28 14:00:00,2012-12-28 16:00:00,wal,mstid,0.0138326304321317,0,guc_wal_20121101_20130501,mstid,0.03384252590023487,0,guc_wal_20121101_20130501
1430,2012-12-28 16:00:00,2012-12-28 18:00:00,wal,mstid,0.012221953686213649,0,guc_wal_20121101_20130501,mstid,0.023571132215756605,0,guc_wal_20121101_20130501
1431,2012-12-28 18:00:00,2012-12-28 20:00:00,wal,mstid,0.0018747565602757685,0,guc_wal_20121101_20130501,mstid,0.016550099412717477,0,guc_wal_20121101_20130501
1432,2012-12-28 20:00:00,2012-12-28 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1433,2012-12-28 22:00:00,2012-12-29 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1434,2012-12-29 12:00:00,2012-12-29 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1435,2012-12-29 14:00:00,2012-12-29 16:00:00,wal,quiet,-0.0006900870737867775,0,guc_wal_20121101_20130501,mstid,0.005882924496692886,0,guc_wal_20121101_20130501
1436,2012-12-29 16:00:00,2012-12-29 18:00:00,wal,quiet,-0.0001038246525368983,0,guc_wal_20121101_20130501,mstid,0.003924610957105702,0,guc_wal_20121101_20130501
1437,2012-12-29 18:00:00,2012-12-29 20:00:00,wal,mstid,0.002349136087138672,0,guc_wal_20121101_20130501,mstid,0.009506092210636278,0,guc_wal_20121101_20130501
1438,2012-12-29 20:00:00,2012-12-29 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1439,2012-12-29 22:00:00,2012-12-30 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1440,2012-12-30 12:00:00,2012-12-30 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1441,2012-12-30 14:00:00,2012-12-30 16:00:00,wal,mstid,0.0022287492763141585,0,guc_wal_20121101_20130501,mstid,0.004911670405349452,0,guc_wal_20121101_20130501
1442,2012-12-30 16:00:00,2012-12-30 18:00:00,wal,mstid,0.0008539852050319373,0,guc_wal_20121101_20130501,mstid,0.0064607656875595425,0,guc_wal_20121101_20130501
1443,2012-12-30 18:00:00,2012-12-30 20:00:00,wal,mstid,0.0013184867432809867,0,guc_wal_20121101_20130501,mstid,0.007018529622796668,0,guc_wal_20121101_20130501
1444,2012-12-30 20:00:00,2012-12-30 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1445,2012-12-30 22:00:00,2012-12-31 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1446,2012-12-31 12:00:00,2012-12-31 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1447,2012-12-31 14:00:00,2012-12-31 16:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.0015049886118351067,0,guc_wal_20121101_20130501
1448,2012-12-31 16:00:00,2012-12-31 18:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.011829326473186337,0,guc_wal_20121101_20130501
1449,2012-12-31 18:00:00,2012-12-31 20:00:00,wal,mstid,0.00128876406039999,0,guc_wal_20121101_20130501,mstid,0.0010060250943081481,0,guc_wal_20121101_20130501
1450,2012-12-31 20:00:00,2012-12-31 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1451,2012-12-31 22:00:00,2013-01-01 00:00:00,wal,None,,3,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1452,2013-01-01 12:00:00,2013-01-01 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1453,2013-01-01 14:00:00,2013-01-01 16:00:00,wal,mstid,0.0032074393785073967,0,guc_wal_20121101_20130501,mstid,0.0014095937371930013,0,guc_wal_20121101_20130501
1454,2013-01-01 16:00:00,2013-01-01 18:00:00,wal,mstid,0.0019334381224818625,0,guc_wal_20121101_20130501,mstid,0.010697339799597347,0,guc_wal_20121101_20130501
1455,2013-01-01 18:00:00,2013-01-01 20:00:00,wal,mstid,0.006210564338562501,0,guc_wal_20121101_20130501,mstid,0.019132856772880635,0,guc_wal_20121101_20130501
1456,2013-01-01 20:00:00,2013-01-01 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1457,2013-01-01 22:00:00,2013-01-02 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1458,2013-01-02 12:00:00,2013-01-02 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1459,2013-01-02 14:00:00,2013-01-02 16:00:00,wal,mstid,0.009210532313181875,0,guc_wal_20121101_20130501,mstid,0.02331549555182884,0,guc_wal_20121101_20130501
1460,2013-01-02 16:00:00,2013-01-02 18:00:00,wal,quiet,-0.0026883078211749466,0,guc_wal_20121101_20130501,mstid,0.004267786855495647,0,guc_wal_20121101_20130501
1461,2013-01-02 18:00:00,2013-01-02 20:00:00,wal,quiet,-0.0038705375047133816,0,guc_wal_20121101_20130501,quiet,-0.006394185367893693,0,guc_wal_20121101_20130501
1462,2013-01-02 20:00:00,2013-01-02 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1463,2013-01-02 22:00:00,2013-01-03 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1464,2013-01-03 12:00:00,2013-01-03 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1465,2013-01-03 14:00:00,2013-01-03 16:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.025160639860454963,0,guc_wal_20121101_20130501
1466,2013-01-03 16:00:00,2013-01-03 18:00:00,wal,mstid,0.004389051004962847,0,guc_wal_20121101_20130501,mstid,0.018702322715989372,0,guc_wal_20121101_20130501
1467,2013-01-03 18:00:00,2013-01-03 20:00:00,wal,mstid,0.005028807322484525,0,guc_wal_20121101_20130501,mstid,0.009039812496200146,0,guc_wal_20121101_20130501
1468,2013-01-03 20:00:00,2013-01-03 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1469,2013-01-03 22:00:00,2013-01-04 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1470,2013-01-04 12:00:00,2013-01-04 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1471,2013-01-04 14:00:00,2013-01-04 16:00:00,wal,mstid,0.009960825142379576,0,guc_wal_20121101_20130501,mstid,0.02595715072539426,0,guc_wal_20121101_20130501
1472,2013-01-04 16:00:00,2013-01-04 18:00:00,wal,mstid,0.005159974630173998,0,guc_wal_20121101_20130501,mstid,0.016795083501968032,0,guc_wal_20121101_20130501
1473,2013-01-04 18:00:00,2013-01-04 20:00:00,wal,mstid,0.0026133465388896216,0,guc_wal_20121101_20130501,mstid,0.010724150725593667,0,guc_wal_20121101_20130501
1474,2013-01-04 20:00:00,2013-01-04 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1475,2013-01-04 22:00:00,2013-01-05 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1476,2013-01-05 12:00:00,2013-01-05 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1477,2013-01-05 14:00:00,2013-01-05 16:00:00,wal,mstid,0.003840080259983865,0,guc_wal_20121101_20130501,mstid,0.016796087074921306,0,guc_wal_20121101_20130501
1478,2013-01-05 16:00:00,2013-01-05 18:00:00,wal,None,,3,guc_wal_20121101_20130501,mstid,0.019474717086807612,0,guc_wal_20121101_20130501
1479,2013-01-05 18:00:00,2013-01-05 20:00:00,wal,quiet,-0.0008219825948136064,0,guc_wal_20121101_20130501,mstid,0.005284127668900923,0,guc_wal_20121101_20130501
1480,2013-01-05 20:00:00,2013-01-05 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1481,2013-01-05 22:00:00,2013-01-06 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1482,2013-01-06 12:00:00,2013-01-06 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1483,2013-01-06 14:00:00,2013-01-06 16:00:00,wal,mstid,0.0035508036961013306,0,guc_wal_20121101_20130501,mstid,0.012533651972846348,0,guc_wal_20121101_20130501
1484,2013-01-06 16:00:00,2013-01-06 18:00:00,wal,quiet,-0.00011954055240009595,0,guc_wal_20121101_20130501,quiet,-0.001537972689426467,0,guc_wal_20121101_20130501
1485,2013-01-06 18:00:00,2013-01-06 20:00:00,wal,quiet,-0.003969274515551103,0,guc_wal_20121101_20130501,mstid,0.004487807204422223,0,guc_wal_20121101_20130501
1486,2013-01-06 20:00:00,2013-01-06 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1487,2013-01-06 22:00:00,2013-01-07 00:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1488,2013-01-07 12:00:00,2013-01-07 14:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
1489,2013-01-07 14:00:00,2013-01-07 16:00:00,wal,mstid,0.007989791868637523,0,guc_wal_20121101_20130501,mstid,0.01366299942630615,0,guc_wal_20121101_20130501
1490,2013-01-07 16:00:00,2013-01-07 18:00:00,wal,mstid,0.0020067296358486854,0,guc_wal_20121101_20130501,mstid,0.011734931356405496,0,guc_wal_20121101_20130501
1491,2013-01-07 18:00:00,2013-01-07 20:00:00,wal,quiet,-0.0015447035880151924,0,guc_wal_20121101_20130501,quiet,-0.002995277107602562,0,guc_wal_20121101_20130501
1492,2013-01-07 20:00:00,2013-01-07 22:00:00,wal,None,,1,guc_wal_20121101_20130501,None,,1,guc_wal_20121101_20130501
