# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#  -1: Entry not present in this database.
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,mstid_GSMR_fitexfilter:category_manu,mstid_GSMR_fitexfilter:meanSubIntSpect_by_rtiCnt,mstid_GSMR_fitexfilter:reject_code,mstid_GSMR_fitexfilter:collection
664,2013-02-19 20:00:00,2013-02-19 22:00:00,bks,quiet,-0.007953500370237003,0,guc_bks_20121101_20130501,quiet,-0.011627265214588262,0,guc_bks_20121101_20130501
665,2013-02-19 22:00:00,2013-02-20 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
666,2013-02-20 12:00:00,2013-02-20 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
667,2013-02-20 14:00:00,2013-02-20 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
668,2013-02-20 16:00:00,2013-02-20 18:00:00,bks,mstid,0.0022850714738414245,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
669,2013-02-20 18:00:00,2013-02-20 20:00:00,bks,mstid,0.0005365994129826796,0,guc_bks_20121101_20130501,mstid,0.0006440405810933989,0,guc_bks_20121101_20130501
670,2013-02-20 20:00:00,2013-02-20 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
671,2013-02-20 22:00:00,2013-02-21 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
672,2013-02-21 12:00:00,2013-02-21 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
673,2013-02-21 14:00:00,2013-02-21 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
674,2013-02-21 16:00:00,2013-02-21 18:00:00,bks,mstid,0.0003324769901349452,0,guc_bks_20121101_20130501,mstid,0.0025934283548198866,0,guc_bks_20121101_20130501
675,2013-02-21 18:00:00,2013-02-21 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
676,2013-02-21 20:00:00,2013-02-21 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
677,2013-02-21 22:00:00,2013-02-22 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
678,2013-02-22 12:00:00,2013-02-22 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
679,2013-02-22 14:00:00,2013-02-22 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
680,2013-02-22 16:00:00,2013-02-22 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
681,2013-02-22 18:00:00,2013-02-22 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
682,2013-02-22 20:00:00,2013-02-22 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
683,2013-02-22 22:00:00,2013-02-23 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
684,2013-02-23 12:00:00,2013-02-23 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
685,2013-02-23 14:00:00,2013-02-23 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
686,2013-02-23 16:00:00,2013-02-23 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
687,2013-02-23 18:00:00,2013-02-23 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
688,2013-02-23 20:00:00,2013-02-23 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
689,2013-02-23 22:00:00,2013-02-24 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
690,2013-02-24 12:00:00,2013-02-24 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
691,2013-02-24 14:00:00,2013-02-24 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
692,2013-02-24 16:00:00,2013-02-24 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
693,2013-02-24 18:00:00,2013-02-24 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
694,2013-02-24 20:00:00,2013-02-24 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
695,2013-02-24 22:00:00,2013-02-25 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
696,2013-02-25 12:00:00,2013-02-25 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
697,2013-02-25 14:00:00,2013-02-25 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
698,2013-02-25 16:00:00,2013-02-25 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
699,2013-02-25 18:00:00,2013-02-25 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
700,2013-02-25 20:00:00,2013-02-25 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
701,2013-02-25 22:00:00,2013-02-26 00:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
702,2013-02-26 12:00:00,2013-02-26 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
703,2013-02-26 14:00:00,2013-02-26 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
704,2013-02-26 16:00:00,2013-02-26 18:00:00,bks,quiet,-0.0016361013274333645,0,guc_bks_20121101_20130501,mstid,0.0026084477781966246,0,guc_bks_20121101_20130501
705,2013-02-26 18:00:00,2013-02-26 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
706,2013-02-26 20:00:00,2013-02-26 22:00:00,bks,quiet,-0.011592977000080001,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
707,2013-02-26 22:00:00,2013-02-27 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
708,2013-02-27 12:00:00,2013-02-27 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
709,2013-02-27 14:00:00,2013-02-27 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
710,2013-02-27 16:00:00,2013-02-27 18:00:00,bks,mstid,0.0018732580762207396,0,guc_bks_20121101_20130501,mstid,0.008832481322076008,0,guc_bks_20121101_20130501
711,2013-02-27 18:00:00,2013-02-27 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
712,2013-02-27 20:00:00,2013-02-27 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
713,2013-02-27 22:00:00,2013-02-28 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
714,2013-02-28 12:00:00,2013-02-28 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
715,2013-02-28 14:00:00,2013-02-28 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
716,2013-02-28 16:00:00,2013-02-28 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
717,2013-02-28 18:00:00,2013-02-28 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
718,2013-02-28 20:00:00,2013-02-28 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
719,2013-02-28 22:00:00,2013-03-01 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
720,2013-03-01 12:00:00,2013-03-01 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
721,2013-03-01 14:00:00,2013-03-01 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
722,2013-03-01 16:00:00,2013-03-01 18:00:00,bks,mstid,0.01908137112341699,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
723,2013-03-01 18:00:00,2013-03-01 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
724,2013-03-01 20:00:00,2013-03-01 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
725,2013-03-01 22:00:00,2013-03-02 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
726,2013-03-02 12:00:00,2013-03-02 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
727,2013-03-02 14:00:00,2013-03-02 16:00:00,bks,mstid,0.0007264608581358047,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
728,2013-03-02 16:00:00,2013-03-02 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
729,2013-03-02 18:00:00,2013-03-02 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
730,2013-03-02 20:00:00,2013-03-02 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
731,2013-03-02 22:00:00,2013-03-03 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
732,2013-03-03 12:00:00,2013-03-03 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
733,2013-03-03 14:00:00,2013-03-03 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
734,2013-03-03 16:00:00,2013-03-03 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
735,2013-03-03 18:00:00,2013-03-03 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
736,2013-03-03 20:00:00,2013-03-03 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
737,2013-03-03 22:00:00,2013-03-04 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
738,2013-03-04 12:00:00,2013-03-04 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
739,2013-03-04 14:00:00,2013-03-04 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
740,2013-03-04 16:00:00,2013-03-04 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
741,2013-03-04 18:00:00,2013-03-04 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
742,2013-03-04 20:00:00,2013-03-04 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
743,2013-03-04 22:00:00,2013-03-05 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
744,2013-03-05 12:00:00,2013-03-05 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
745,2013-03-05 14:00:00,2013-03-05 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
746,2013-03-05 16:00:00,2013-03-05 18:00:00,bks,quiet,-0.0005365139375306043,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
747,2013-03-05 18:00:00,2013-03-05 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
748,2013-03-05 20:00:00,2013-03-05 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
749,2013-03-05 22:00:00,2013-03-06 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
750,2013-03-06 12:00:00,2013-03-06 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
751,2013-03-06 14:00:00,2013-03-06 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
752,2013-03-06 16:00:00,2013-03-06 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
753,2013-03-06 18:00:00,2013-03-06 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
754,2013-03-06 20:00:00,2013-03-06 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
755,2013-03-06 22:00:00,2013-03-07 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
756,2013-03-07 12:00:00,2013-03-07 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
757,2013-03-07 14:00:00,2013-03-07 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
758,2013-03-07 16:00:00,2013-03-07 18:00:00,bks,quiet,-0.00974225249132742,0,guc_bks_20121101_20130501,quiet,-0.006908687808915067,0,guc_bks_20121101_20130501
759,2013-03-07 18:00:00,2013-03-07 20:00:00,bks,quiet,-0.007219897218011505,0,guc_bks_20121101_20130501,quiet,-0.004396266725612492,0,guc_bks_20121101_20130501
760,2013-03-07 20:00:00,2013-03-07 22:00:00,bks,quiet,-0.013407091074797426,0,guc_bks_20121101_20130501,quiet,-0.013390696648112889,0,guc_bks_20121101_20130501
761,2013-03-07 22:00:00,2013-03-08 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
762,2013-03-08 12:00:00,2013-03-08 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
763,2013-03-08 14:00:00,2013-03-08 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
764,2013-03-08 16:00:00,2013-03-08 18:00:00,bks,quiet,-0.005638308558903687,0,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
765,2013-03-08 18:00:00,2013-03-08 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
766,2013-03-08 20:00:00,2013-03-08 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
767,2013-03-08 22:00:00,2013-03-09 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
768,2013-03-09 12:00:00,2013-03-09 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
769,2013-03-09 14:00:00,2013-03-09 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
770,2013-03-09 16:00:00,2013-03-09 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
771,2013-03-09 18:00:00,2013-03-09 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
772,2013-03-09 20:00:00,2013-03-09 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
773,2013-03-09 22:00:00,2013-03-10 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
774,2013-03-10 12:00:00,2013-03-10 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
775,2013-03-10 14:00:00,2013-03-10 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
776,2013-03-10 16:00:00,2013-03-10 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
777,2013-03-10 18:00:00,2013-03-10 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
778,2013-03-10 20:00:00,2013-03-10 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
779,2013-03-10 22:00:00,2013-03-11 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
780,2013-03-11 12:00:00,2013-03-11 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
781,2013-03-11 14:00:00,2013-03-11 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
782,2013-03-11 16:00:00,2013-03-11 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
783,2013-03-11 18:00:00,2013-03-11 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
784,2013-03-11 20:00:00,2013-03-11 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
785,2013-03-11 22:00:00,2013-03-12 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
786,2013-03-12 12:00:00,2013-03-12 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
787,2013-03-12 14:00:00,2013-03-12 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
788,2013-03-12 16:00:00,2013-03-12 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
789,2013-03-12 18:00:00,2013-03-12 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
790,2013-03-12 20:00:00,2013-03-12 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
791,2013-03-12 22:00:00,2013-03-13 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
792,2013-03-13 12:00:00,2013-03-13 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
793,2013-03-13 14:00:00,2013-03-13 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
794,2013-03-13 16:00:00,2013-03-13 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
795,2013-03-13 18:00:00,2013-03-13 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
796,2013-03-13 20:00:00,2013-03-13 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
797,2013-03-13 22:00:00,2013-03-14 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
798,2013-03-14 12:00:00,2013-03-14 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
799,2013-03-14 14:00:00,2013-03-14 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
800,2013-03-14 16:00:00,2013-03-14 18:00:00,bks,quiet,-0.006093996294960459,0,guc_bks_20121101_20130501,quiet,-0.004027285375670946,0,guc_bks_20121101_20130501
801,2013-03-14 18:00:00,2013-03-14 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
802,2013-03-14 20:00:00,2013-03-14 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
803,2013-03-14 22:00:00,2013-03-15 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
804,2013-03-15 12:00:00,2013-03-15 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
805,2013-03-15 14:00:00,2013-03-15 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
806,2013-03-15 16:00:00,2013-03-15 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
807,2013-03-15 18:00:00,2013-03-15 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
808,2013-03-15 20:00:00,2013-03-15 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
809,2013-03-15 22:00:00,2013-03-16 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
810,2013-03-16 12:00:00,2013-03-16 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
811,2013-03-16 14:00:00,2013-03-16 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
812,2013-03-16 16:00:00,2013-03-16 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
813,2013-03-16 18:00:00,2013-03-16 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
814,2013-03-16 20:00:00,2013-03-16 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
815,2013-03-16 22:00:00,2013-03-17 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
816,2013-03-17 12:00:00,2013-03-17 14:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
817,2013-03-17 14:00:00,2013-03-17 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
818,2013-03-17 16:00:00,2013-03-17 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
819,2013-03-17 18:00:00,2013-03-17 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
820,2013-03-17 20:00:00,2013-03-17 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
821,2013-03-17 22:00:00,2013-03-18 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
822,2013-03-18 12:00:00,2013-03-18 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
823,2013-03-18 14:00:00,2013-03-18 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
824,2013-03-18 16:00:00,2013-03-18 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
825,2013-03-18 18:00:00,2013-03-18 20:00:00,bks,quiet,-0.0006473226250961,0,guc_bks_20121101_20130501,quiet,-0.0008107277898251918,0,guc_bks_20121101_20130501
826,2013-03-18 20:00:00,2013-03-18 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
827,2013-03-18 22:00:00,2013-03-19 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
828,2013-03-19 12:00:00,2013-03-19 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
829,2013-03-19 14:00:00,2013-03-19 16:00:00,bks,mstid,0.002018597814407011,0,guc_bks_20121101_20130501,mstid,0.0017655050875986771,0,guc_bks_20121101_20130501
830,2013-03-19 16:00:00,2013-03-19 18:00:00,bks,quiet,-0.002928526171701748,0,guc_bks_20121101_20130501,mstid,0.0026675986702769773,0,guc_bks_20121101_20130501
831,2013-03-19 18:00:00,2013-03-19 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
832,2013-03-19 20:00:00,2013-03-19 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
833,2013-03-19 22:00:00,2013-03-20 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
834,2013-03-20 12:00:00,2013-03-20 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
835,2013-03-20 14:00:00,2013-03-20 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
836,2013-03-20 16:00:00,2013-03-20 18:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
837,2013-03-20 18:00:00,2013-03-20 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
838,2013-03-20 20:00:00,2013-03-20 22:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
839,2013-03-20 22:00:00,2013-03-21 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
840,2013-03-21 12:00:00,2013-03-21 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
841,2013-03-21 14:00:00,2013-03-21 16:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
842,2013-03-21 16:00:00,2013-03-21 18:00:00,bks,quiet,-0.024824771985474604,0,guc_bks_20121101_20130501,quiet,-0.02207828418688159,0,guc_bks_20121101_20130501
843,2013-03-21 18:00:00,2013-03-21 20:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
844,2013-03-21 20:00:00,2013-03-21 22:00:00,bks,mstid,0.003389873938356235,0,guc_bks_20121101_20130501,mstid,0.0006815328157865084,0,guc_bks_20121101_20130501
845,2013-03-21 22:00:00,2013-03-22 00:00:00,bks,None,,1,guc_bks_20121101_20130501,None,,1,guc_bks_20121101_20130501
846,2013-03-22 12:00:00,2013-03-22 14:00:00,bks,None,,3,guc_bks_20121101_20130501,None,,3,guc_bks_20121101_20130501
